YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2019,2019,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.87,0.87,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.36,3.36,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.76,0.76,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.25,0.25,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,14.25,14.25,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.25,0.25,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.87,0.87,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.36,3.36,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.25,0.25,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.76,0.76,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,14.25,14.25,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.87,0.87,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.25,0.25,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,WI,Wisconsin,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.36,3.36,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,14.25,14.25,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.76,0.76,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.87,0.87,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,WA,Washington,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.76,0.76,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,AK,Alaska,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,2.5,2.5,,,,,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.02,0.02,,,,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.18,0.18,,,,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.02,0.02,,,,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.18,0.18,,,,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,AK,Alaska,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,12.8,12.8,,,,,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.02,0.02,,,,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.18,0.18,,,,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.02,0.02,,,,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,AK,Alaska,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.07,1.07,,,,,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,WY,Wyoming,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,WV,West Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.18,0.18,,,,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,CA,California,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.2,0.2,,,,,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,AL,Alabama,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,AR,Arkansas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.5,2.5,,,,,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,AR,Arkansas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.24,0.24,,,,,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,AZ,Arizona,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3,3,,,,,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,AL,Alabama,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,AZ,Arizona,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.84,0.84,,,,,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,AR,Arkansas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.75,0.75,,,,,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,CA,California,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.3,3.3,,,,,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,AZ,Arizona,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.16,0.16,,,,,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,CA,California,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.2,0.2,,,,,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,AL,Alabama,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.05,1.05,,,,,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.3,0.3,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.5,4.5,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,CO,Colorado,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.32,0.32,,,,,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.26,0.26,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.79,0.79,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.63,1.63,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.94,5.94,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,CO,Colorado,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.28,2.28,,,,,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.5,1.5,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.89,1.89,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,6.5,6.5,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,2.25,2.25,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.38,1.38,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.48,0.48,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.01,1.01,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.98,5.98,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,IN,Indiana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.47,0.47,,,,,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,IN,Indiana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.12,0.12,,,,,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.75,1.75,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.23,0.23,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
